epoch_num,rank_num,Loss,Total,Correct,Acc@1,TrainingTime
0,0,1.8176702291537554,12480,4159.0,0.3332532051282051,40.6276264570115
0,1,1.8120840904040214,12480,4251.0,0.340625,39.79836594399603
0,2,1.7984286186022636,12480,4303.0,0.34479166666666666,40.56020966101278
0,3,1.8072725846217228,12480,4194.0,0.33605769230769234,40.8041232139949
1,0,1.5139064342547686,12480,5626.0,0.45080128205128206,40.25586800900055
1,1,1.5294565225258852,12480,5543.0,0.444150641025641,39.46238109000842
1,2,1.513741557414715,12480,5626.0,0.45080128205128206,39.76331796301383
1,3,1.5255616628206694,12480,5530.0,0.44310897435897434,40.474740448989905
2,0,1.385162466000288,12480,6257.0,0.5013621794871795,40.01273356000456
2,1,1.3784350327956372,12480,6264.0,0.5019230769230769,39.297213186997396
2,2,1.3852044701576234,12480,6238.0,0.4998397435897436,39.796061201996054
2,3,1.383560445981148,12480,6238.0,0.4998397435897436,40.6284971569803
3,0,1.2932963273464104,12480,6659.0,0.533573717948718,40.27257263696811
3,1,1.2853045292389698,12480,6645.0,0.5324519230769231,39.425386130053084
3,2,1.2912277279756008,12480,6724.0,0.5387820512820513,39.7904252440203
3,3,1.2944199482599894,12480,6636.0,0.5317307692307692,40.56028011895978
4,0,1.2169009789442404,12480,6965.0,0.5580929487179487,40.07383292489976
4,1,1.2289325955586556,12480,6995.0,0.5604967948717948,39.354398343006324
4,2,1.1833659129265026,12480,7178.0,0.5751602564102564,39.80349217898765
4,3,1.2173863331476846,12480,7021.0,0.5625801282051283,40.67195268701471
5,0,1.1458016218283238,12480,7378.0,0.5911858974358974,40.070072046008136
5,1,1.1440899940637441,12480,7387.0,0.5919070512820512,39.36470822798583
5,2,1.1408610438689208,12480,7328.0,0.5871794871794872,39.68605950393976
5,3,1.1567667994743738,12480,7282.0,0.5834935897435898,40.64814065104292
6,0,1.1046817859013875,12480,7593.0,0.6084134615384615,40.09599840298324
6,1,1.103057887003972,12480,7571.0,0.606650641025641,39.24333068401029
6,2,1.0876867792545222,12480,7581.0,0.6074519230769231,39.71802402898902
6,3,1.08701135409184,12480,7556.0,0.6054487179487179,40.59929145397473
7,0,1.0456838552768415,12480,7802.0,0.6251602564102564,40.249207458953606
7,1,1.05158622387128,12480,7760.0,0.6217948717948718,39.19581250502961
7,2,1.0492423491600231,12480,7791.0,0.6242788461538461,39.69870747601817
7,3,1.0730436046918232,12480,7680.0,0.6153846153846154,40.58204439502151
8,0,1.0038312343450693,12480,8059.0,0.6457532051282051,40.16957101003936
8,1,1.000661731377626,12480,7990.0,0.6402243589743589,39.274700143963855
8,2,0.9989117390070206,12480,8016.0,0.6423076923076924,39.74058359407354
8,3,1.0141970588610723,12480,7976.0,0.639102564102564,40.625206552918826
9,0,0.9693284743871444,12480,8188.0,0.6560897435897436,40.32570844894508
9,1,0.946405766866146,12480,8255.0,0.6614583333333334,39.32913906699105
9,2,0.9801813932565543,12480,8093.0,0.6484775641025641,39.739168866028194
9,3,0.9790901251328297,12480,8095.0,0.6486378205128205,40.61770661303308
10,0,0.9191148412533295,12480,8428.0,0.6753205128205129,40.28195055801916
10,1,0.9309081157048543,12480,8361.0,0.6699519230769231,39.301239015003375
10,2,0.9445829883599892,12480,8241.0,0.6603365384615385,39.622850151048624
10,3,0.9164465088110704,12480,8366.0,0.670352564102564,40.60056681302376
11,0,0.8892562267107841,12480,8543.0,0.6845352564102564,40.21661729400512
11,1,0.8854782275664501,12480,8552.0,0.6852564102564103,39.39126598295843
11,2,0.8832721511522929,12480,8569.0,0.6866185897435897,39.7213363490082
11,3,0.8881100290860885,12480,8500.0,0.6810897435897436,40.58287798399397
12,0,0.8492200545775584,12480,8736.0,0.7,40.30362345796311
12,1,0.84635307544317,12480,8719.0,0.6986378205128205,39.27209070695244
12,2,0.8451857469020746,12480,8749.0,0.7010416666666667,39.57732915601082
12,3,0.8526029840493814,12480,8648.0,0.6929487179487179,40.45924022899271
13,0,0.8197980373333662,12480,8848.0,0.708974358974359,40.33773295394349
13,1,0.8141096362700829,12480,8814.0,0.70625,39.38508224995894
13,2,0.8085268766452105,12480,8920.0,0.7147435897435898,39.68410798902187
13,3,0.8061466751954495,12480,8884.0,0.7118589743589744,40.62044599096407
14,0,0.7843494870723822,12480,9074.0,0.7270833333333333,40.201914566976484
14,1,0.7692701605650095,12480,9060.0,0.7259615384615384,39.42779182205413
14,2,0.7626724703189655,12480,9076.0,0.7272435897435897,39.618465025043406
14,3,0.7707585554856521,12480,9113.0,0.7302083333333333,40.57555026093178
15,0,0.7489990425415528,12480,9143.0,0.7326121794871795,40.353421971958596
15,1,0.7352036485305199,12480,9196.0,0.7368589743589744,39.52361008608568
15,2,0.7304097728851514,12480,9219.0,0.7387019230769231,39.839498436966096
15,3,0.7351104583495702,12480,9234.0,0.7399038461538462,40.753767894952034
16,0,0.6933385121516692,12480,9426.0,0.7552884615384615,40.21013875501376
16,1,0.7055657839163756,12480,9361.0,0.7500801282051283,39.25372669306671
16,2,0.6971285002353864,12480,9380.0,0.7516025641025641,39.6647914759742
16,3,0.7125469230688535,12480,9318.0,0.7466346153846154,40.41644682904007
17,0,0.6662075048837907,12480,9518.0,0.7626602564102564,40.071316167057375
17,1,0.6660104473431905,12480,9505.0,0.7616185897435898,39.39552036298119
17,2,0.6684624123267638,12480,9513.0,0.7622596153846154,39.88030604895903
17,3,0.6812915358787928,12480,9497.0,0.7609775641025641,40.591859186017246
18,0,0.6405581063184983,12480,9629.0,0.7715544871794872,40.08023874898936
18,1,0.6424446342847286,12480,9632.0,0.7717948717948718,39.36023159103934
18,2,0.6376085240107316,12480,9616.0,0.7705128205128206,39.747648201017
18,3,0.6506531446408003,12480,9603.0,0.7694711538461538,40.4144098469842
19,0,0.6089936699622717,12480,9781.0,0.7837339743589744,40.12177361598151
19,1,0.6117706396640875,12480,9718.0,0.7786858974358974,39.370998363046965
19,2,0.6063221628849323,12480,9768.0,0.7826923076923077,39.86747509599809
19,3,0.6147682325962263,12480,9769.0,0.782772435897436,40.526938454044284
20,0,0.5847731194435022,12480,9889.0,0.7923878205128205,40.13765137999144
20,1,0.5934013712100493,12480,9796.0,0.7849358974358974,39.36408225809282
20,2,0.5883961046353364,12480,9907.0,0.7938301282051282,39.77477263504261
20,3,0.5906768360199073,12480,9867.0,0.790625,40.5710825170172
21,0,0.5669856853974171,12480,9983.0,0.7999198717948718,40.10750496496621
21,1,0.5689946150168395,12480,9970.0,0.7988782051282052,39.27477048696164
21,2,0.5664420140095247,12480,9994.0,0.8008012820512821,39.61847655802558
21,3,0.575006316564022,12480,9888.0,0.7923076923076923,40.51222129900998
22,0,0.5421195108156938,12480,10118.0,0.8107371794871795,40.05314292992989
22,1,0.5495443448042259,12480,10060.0,0.8060897435897436,39.31097720597609
22,2,0.5653593161167243,12480,10042.0,0.8046474358974359,39.765227385061735
22,3,0.5718643330610715,12480,9937.0,0.7962339743589744,40.595879046020855
23,0,0.5516680248272725,12480,10087.0,0.8082532051282051,39.974770441993314
23,1,0.5507475796418312,12480,10052.0,0.805448717948718,39.32981845095492
23,2,0.5406443666189145,12480,10097.0,0.8090544871794871,39.51271591596742
23,3,0.5459196714254526,12480,10076.0,0.8073717948717949,40.51272454806167
24,0,0.5419207337575082,12480,10080.0,0.8076923076923077,40.05999414197868
24,1,0.5426163610739586,12480,10078.0,0.8075320512820513,39.31234229898837
24,2,0.5400706737469404,12480,10070.0,0.8068910256410257,39.674499146036396
24,3,0.5380556668990698,12480,10117.0,0.8106570512820512,40.36533610402694
