,,,BatchLoss,BatchTotal,BatchCorrect,BatchAcc@1,Loss,Total,Correct,Acc@1,BatchTrainingTime,TrainingTime
0,1,77,1.9333792924880981,64,21,0.328125,2.027690378519205,4992,1220.0,0.24439102564102563,0.22160854499816196,18.073789417991065
0,1,78,1.7649571895599365,64,23,0.359375,2.0243646419501005,5056,1243.0,0.24584651898734178,0.21139842799675534,18.28518784598782
0,1,79,1.8121083974838257,64,21,0.328125,2.021711438894272,5120,1264.0,0.246875,0.21134654900015448,18.496534394987975
0,1,80,1.8735027313232422,64,21,0.328125,2.019881701763765,5184,1285.0,0.2478780864197531,0.20908253699963097,18.705616931987606
0,1,81,1.8529198169708252,64,26,0.40625,2.01784558121751,5248,1311.0,0.2498094512195122,0.2089481680013705,18.914565099988977
0,1,82,1.7421756982803345,64,25,0.390625,2.0145242573267006,5312,1336.0,0.25150602409638556,0.2172638640004152,19.131828963989392
0,1,83,2.020864248275757,64,17,0.265625,2.0145997334094274,5376,1353.0,0.25167410714285715,0.21111991400175611,19.342948877991148
0,1,84,1.5652621984481812,64,27,0.421875,2.009313409468707,5440,1380.0,0.2536764705882353,0.20898197399947094,19.55193085199062
0,1,85,1.919856309890747,64,17,0.265625,2.008273210636405,5504,1397.0,0.2538154069767442,0.21756720899793436,19.769498060988553
0,1,86,2.156829833984375,64,14,0.21875,2.0099807580312095,5568,1411.0,0.25341235632183906,0.21127372599949013,19.980771786988043
0,1,87,1.970983624458313,64,13,0.203125,2.009537608786063,5632,1424.0,0.2528409090909091,0.21406083300098544,20.19483261998903
0,1,88,1.8363544940948486,64,18,0.28125,2.0075917310929032,5696,1442.0,0.25316011235955055,0.20927270600077463,20.404105325989804
0,1,89,1.7211761474609375,64,16,0.25,2.0044093357192145,5760,1458.0,0.253125,0.20820166900011827,20.612306994989922
0,1,90,1.8439810276031494,64,18,0.28125,2.0026463872783786,5824,1476.0,0.2534340659340659,0.20534789099838235,20.817654885988304
0,1,91,1.7806549072265625,64,20,0.3125,2.00023343640825,5888,1496.0,0.25407608695652173,0.21136916099931113,21.029024046987615
0,1,92,1.7971118688583374,64,22,0.34375,1.9980493335313694,5952,1518.0,0.2550403225806452,0.20849188099964522,21.23751592798726
0,1,93,1.7653248310089111,64,21,0.328125,1.9955735409513433,6016,1539.0,0.25581781914893614,0.2081184119997488,21.44563433998701
0,1,94,1.8487508296966553,64,18,0.28125,1.9940280387276097,6080,1557.0,0.25608552631578946,0.20880319199932273,21.654437531986332
0,1,95,1.8590636253356934,64,19,0.296875,1.992622159421444,6144,1576.0,0.2565104166666667,0.20844429499993566,21.862881826986268
0,1,96,1.9348574876785278,64,19,0.296875,1.9920266473416202,6208,1595.0,0.25692654639175255,0.20690766099869506,22.069789487984963
0,1,97,1.85640287399292,64,21,0.328125,1.9906427312870414,6272,1616.0,0.2576530612244898,0.2097107009976753,22.279500188982638
0,1,98,1.788904070854187,64,21,0.328125,1.988604967040245,6336,1637.0,0.258364898989899,0.20735808700192138,22.48685827598456
0,1,99,1.6902258396148682,64,21,0.328125,1.9856211757659912,6400,1658.0,0.2590625,0.20885357199949794,22.695711847984057
0,1,100,1.8083471059799194,64,30,0.46875,1.983865986956228,6464,1688.0,0.26113861386138615,0.20794357700287946,22.903655424986937
0,1,101,1.8003681898117065,64,19,0.296875,1.9820669889450073,6528,1707.0,0.2614889705882353,0.21510494999893126,23.118760374985868
0,1,102,1.5982921123504639,64,28,0.4375,1.978341019269332,6592,1735.0,0.2631978155339806,0.21445601000232273,23.33321638498819
0,1,103,1.9629331827163696,64,26,0.40625,1.9781928669947844,6656,1761.0,0.2645733173076923,0.20769286900031148,23.540909253988502
0,1,104,1.7287017107009888,64,24,0.375,1.9758167607443673,6720,1785.0,0.265625,0.21629985500112525,23.757209108989628
0,1,105,1.724214792251587,64,25,0.390625,1.9734431572680204,6784,1810.0,0.2668042452830189,0.20837496800231747,23.965584076991945
0,1,106,1.7405695915222168,64,24,0.375,1.9712667688031063,6848,1834.0,0.26781542056074764,0.20818552099808585,24.17376959799003
0,1,107,1.835233211517334,64,20,0.3125,1.970007198828238,6912,1854.0,0.2682291666666667,0.21104390799882822,24.38481350598886
