epoch_num,rank_num,Loss,Total,Correct,Acc@1,TrainingTime
0,0,1.9714780679115882,12480,3359.0,0.269150641025641,121.24277925597562
0,1,1.9797235207679944,12480,3316.0,0.2657051282051282,123.03308622595068
0,2,1.961455652041313,12480,3389.0,0.27155448717948716,122.84787607896578
0,3,1.9648456952510736,12480,3395.0,0.2720352564102564,121.7731250920333
1,0,1.7798171734198547,12480,4338.0,0.34759615384615383,121.48056097606604
1,1,1.7824874150447356,12480,4331.0,0.3470352564102564,124.22426918603014
1,2,1.7693913447551237,12480,4356.0,0.3490384615384615,123.65476853497967
1,3,1.7794951707888873,12480,4323.0,0.34639423076923076,122.46028854001634
2,0,1.6319245809163803,12480,5059.0,0.40536858974358975,121.33103828207095
2,1,1.6349915889593272,12480,5021.0,0.40232371794871796,124.28887999700964
2,2,1.6331170730101756,12480,5025.0,0.4026442307692308,123.74838134703168
2,3,1.6314646769792607,12480,5002.0,0.40080128205128207,122.35234480601503
3,0,1.5349746734668046,12480,5517.0,0.4420673076923077,121.44943906794651
3,1,1.5292661630190336,12480,5556.0,0.44519230769230766,124.38744063399645
3,2,1.521680669906812,12480,5594.0,0.4482371794871795,123.66292880004767
3,3,1.5405129933968569,12480,5455.0,0.437099358974359,122.56447568301519
4,0,1.4558054227095383,12480,5843.0,0.46818910256410257,121.4487147870168
4,1,1.4834784391598823,12480,5780.0,0.46314102564102566,124.35494379503507
4,2,1.4285012416350535,12480,6029.0,0.4830929487179487,123.70001000999036
4,3,1.454047721471542,12480,5854.0,0.4690705128205128,122.39834646299278
5,0,1.390685772895813,12480,6188.0,0.49583333333333335,121.49938139896403
5,1,1.4015160493361645,12480,6216.0,0.4980769230769231,124.41020576997835
5,2,1.3934518612348117,12480,6161.0,0.4936698717948718,123.59363624598336
5,3,1.3946567413134452,12480,6109.0,0.4895032051282051,122.3887006419609
6,0,1.3538736453423132,12480,6346.0,0.5084935897435897,121.49879103501735
6,1,1.3454371464558137,12480,6413.0,0.5138621794871795,124.278941101089
6,2,1.3399853247862596,12480,6401.0,0.512900641025641,123.6223613490074
6,3,1.3329161588962262,12480,6506.0,0.5213141025641026,122.434788550956
7,0,1.2972509882388972,12480,6679.0,0.5351762820512821,121.47194897297595
7,1,1.3040879903695521,12480,6613.0,0.5298878205128205,124.21538819595298
7,2,1.2973501599751986,12480,6579.0,0.5271634615384615,123.70685770308046
7,3,1.32088585572365,12480,6473.0,0.5186698717948718,122.33005763201072
8,0,1.2601380143410121,12480,6825.0,0.546875,121.49663227406563
8,1,1.2676457068859002,12480,6710.0,0.5376602564102564,124.30349923100584
8,2,1.2556935875843733,12480,6828.0,0.5471153846153847,123.6534338850397
8,3,1.2600758745120122,12480,6726.0,0.5389423076923077,122.33085368201864
