,,,BatchLoss,BatchTotal,BatchCorrect,BatchAcc@1,Loss,Total,Correct,Acc@1,BatchTrainingTime,TrainingTime
0,1,37,2.00186824798584,64,18,0.28125,2.1175522867001986,2432,512.0,0.21052631578947367,0.16536367099979543,7.047634616998039
0,1,38,1.8018730878829956,64,21,0.328125,2.109457948268988,2496,533.0,0.21354166666666666,0.18219665400010854,7.229831270998147
0,1,39,1.8787885904312134,64,21,0.328125,2.1036912143230437,2560,554.0,0.21640625,0.1698749470006078,7.399706217998755
0,1,40,1.873772144317627,64,22,0.34375,2.09808343212779,2624,576.0,0.21951219512195122,0.16599419999965903,7.565700417998414
0,1,41,1.8387653827667236,64,17,0.265625,2.091909192857288,2688,593.0,0.22061011904761904,0.18139760000030947,7.747098017998724
0,1,42,2.048475742340088,64,15,0.234375,2.090899112612702,2752,608.0,0.22093023255813954,0.1646136689996638,7.9117116869983874
0,1,43,1.7952284812927246,64,21,0.328125,2.084179325537248,2816,629.0,0.22336647727272727,0.16521635900062392,8.076928045999011
0,1,44,1.9477641582489014,64,18,0.28125,2.081147877375285,2880,647.0,0.22465277777777778,0.16292815599990718,8.239856201998919
0,1,45,1.999004602432251,64,11,0.171875,2.079362154006958,2944,658.0,0.2235054347826087,0.1623115840002356,8.402167785999154
0,1,46,1.8401345014572144,64,18,0.28125,2.074272203952708,3008,676.0,0.2247340425531915,0.16418813200016302,8.566355917999317
0,1,47,1.9623104333877563,64,17,0.265625,2.0719396670659385,3072,693.0,0.2255859375,0.16491323599984753,8.731269153999165
0,1,48,2.051138401031494,64,16,0.25,2.0715151514325822,3136,709.0,0.22608418367346939,0.16505153799971595,8.89632069199888
0,1,49,1.9124211072921753,64,16,0.25,2.068333270549774,3200,725.0,0.2265625,0.16338298000027862,9.05970367199916
0,1,50,1.73501455783844,64,21,0.328125,2.0617976095162187,3264,746.0,0.22855392156862744,0.16682470500018098,9.22652837699934
0,1,51,1.7658894062042236,64,20,0.3125,2.056107067144834,3328,766.0,0.23016826923076922,0.16813580699999875,9.394664183999339
