epoch_num,rank_num,Loss,Total,Correct,Acc@1,TrainingTime
0,0,1.8386499881744385,12480,4044.0,0.32403846153846155,33.796959248004896
0,1,1.8329042801490196,12480,4098.0,0.3283653846153846,33.441660332006904
0,2,1.8207082094290317,12480,4194.0,0.33605769230769234,33.95899927700066
0,3,1.8195108297543647,12480,4133.0,0.3311698717948718,34.13082959899384
1,0,1.5143244260396713,12480,5655.0,0.453125,33.42566642601014
1,1,1.5193299232385098,12480,5619.0,0.4502403846153846,33.15518275599425
1,2,1.5094902417598626,12480,5668.0,0.45416666666666666,33.40603211099642
1,3,1.5168394730641293,12480,5641.0,0.45200320512820513,33.890888179001195
2,0,1.3992962372608675,12480,6198.0,0.4966346153846154,33.30687502699857
2,1,1.3845881315378041,12480,6223.0,0.4986378205128205,33.20295570099461
2,2,1.3932206166096224,12480,6197.0,0.4965544871794872,33.351849084003334
2,3,1.4007937675867326,12480,6210.0,0.49759615384615385,33.749575588998596
3,0,1.3064642377388782,12480,6616.0,0.5301282051282051,33.220319579992065
3,1,1.3084133441631611,12480,6560.0,0.5256410256410257,33.1941704580031
3,2,1.3007018398015926,12480,6589.0,0.5279647435897435,33.3168075560061
3,3,1.313637969127068,12480,6606.0,0.5293269230769231,33.87303780300317
4,0,1.244298182389675,12480,6907.0,0.5534455128205128,33.30156536600225
4,1,1.268468019595513,12480,6797.0,0.5446314102564103,33.0582505220018
4,2,1.2112649517181593,12480,7053.0,0.5651442307692308,33.23674103899157
4,3,1.2363121952766027,12480,6951.0,0.5569711538461538,33.76595014499344
5,0,1.1884883584120334,12480,7144.0,0.5724358974358974,33.251613019003344
5,1,1.1919616017586145,12480,7153.0,0.5731570512820513,33.00552910999522
5,2,1.1692367908282157,12480,7278.0,0.583173076923077,33.13056346200483
5,3,1.1966933375749833,12480,7111.0,0.5697916666666667,33.66933787900507
6,0,1.153799534149659,12480,7307.0,0.5854967948717948,33.28670265900564
6,1,1.1511487921079,12480,7362.0,0.5899038461538462,33.06137838300219
6,2,1.1355237921079,12480,7445.0,0.5965544871794872,33.234801776001405
6,3,1.1252276643728598,12480,7422.0,0.5947115384615385,33.8233257949978
7,0,1.0921965275055323,12480,7598.0,0.6088141025641025,33.31503054900077
7,1,1.0970062534014384,12480,7590.0,0.6081730769230769,33.13741462700091
7,2,1.0999969112567411,12480,7566.0,0.60625,33.215998549996584
7,3,1.1221510520348181,12480,7483.0,0.599599358974359,33.78908432300432
8,0,1.0599092669976062,12480,7807.0,0.6255608974358975,33.280298650001896
8,1,1.067436270836072,12480,7676.0,0.6150641025641026,32.926496701997166
8,2,1.0565193625596854,12480,7710.0,0.6177884615384616,33.051229556997896
8,3,1.066574559150598,12480,7764.0,0.6221153846153846,33.64451241500683
9,0,1.0381296665240556,12480,7833.0,0.6276442307692308,33.301937667995844
9,1,1.0070126368449284,12480,7971.0,0.6387019230769231,33.01531278300445
9,2,1.0229144719930796,12480,7896.0,0.6326923076923077,33.078574955995464
9,3,1.0357834161856236,12480,7904.0,0.6333333333333333,33.65653898899927
10,0,0.9911776408171042,12480,8078.0,0.6472756410256411,33.40412355999615
10,1,0.9936479327006218,12480,8060.0,0.6458333333333334,32.965359436992
10,2,0.9907950062018175,12480,8020.0,0.6426282051282052,33.139204986979166
10,3,0.9811646605149293,12480,8131.0,0.6515224358974359,33.63955405100023
11,0,0.9607594294425769,12480,8165.0,0.6542467948717948,33.361861072002284
11,1,0.9546809272888379,12480,8268.0,0.6625,32.90697909298433
11,2,0.9602456132570902,12480,8244.0,0.6605769230769231,33.07401035200019
11,3,0.9566014619973989,12480,8294.0,0.6645833333333333,33.6122114820173
12,0,0.9203215079429822,12480,8401.0,0.6731570512820513,33.29206348799016
12,1,0.9126787576919947,12480,8351.0,0.669150641025641,32.996483668010114
12,2,0.9197545363352849,12480,8407.0,0.6736378205128205,33.16487924599096
12,3,0.9266970995144966,12480,8316.0,0.6663461538461538,33.716977180003596
13,0,0.9017674956566248,12480,8428.0,0.6753205128205129,33.26254656898891
13,1,0.8946695315532195,12480,8501.0,0.6811698717948718,32.967267452982924
13,2,0.8855716158182193,12480,8545.0,0.6846955128205128,33.25712196799759
13,3,0.8771563050074455,12480,8613.0,0.6901442307692308,33.88862684700689
14,0,0.8673749177883833,12480,8577.0,0.6872596153846153,33.21458782400077
14,1,0.8510592410197625,12480,8717.0,0.6984775641025641,32.86949598699539
14,2,0.8494025010329026,12480,8738.0,0.7001602564102564,33.18513060201258
14,3,0.8586163367980566,12480,8701.0,0.6971955128205128,33.6605294569963
15,0,0.8358578208165292,12480,8768.0,0.7025641025641025,33.2576839189951
15,1,0.8247836944384452,12480,8876.0,0.7112179487179487,32.99691305700253
15,2,0.8230518218798515,12480,8834.0,0.7078525641025641,33.29408735699508
15,3,0.8295338332653046,12480,8745.0,0.7007211538461539,33.74624014300025
16,0,0.7846756620284838,12480,9019.0,0.7226762820512821,33.1734811419974
16,1,0.8005450621629373,12480,8900.0,0.7131410256410257,32.95491536999543
16,2,0.7929366579422584,12480,8908.0,0.7137820512820513,33.1130236110057
16,3,0.796343956543849,12480,8929.0,0.7154647435897435,33.65984591901724
17,0,0.7578446689324502,12480,9076.0,0.7272435897435897,33.13962139999967
17,1,0.7587336965096303,12480,9119.0,0.7306891025641026,32.98659975200826
17,2,0.7665885952802804,12480,9075.0,0.7271634615384616,33.11453082301341
17,3,0.7734029410741268,12480,9044.0,0.7246794871794872,33.606417315008
18,0,0.736038059913195,12480,9208.0,0.7378205128205129,33.169854098016
18,1,0.7441285465008173,12480,9169.0,0.7346955128205128,32.921294456004034
18,2,0.743587333880938,12480,9152.0,0.7333333333333333,33.18234395499894
18,3,0.7365016688139011,12480,9177.0,0.7353365384615385,33.63284781401853
19,0,0.7220415425606262,12480,9300.0,0.7451923076923077,33.16102629899797
19,1,0.715430129185701,12480,9273.0,0.7430288461538461,32.86513026598368
19,2,0.7187608576737917,12480,9346.0,0.7488782051282051,32.96512848000566
19,3,0.718047493390548,12480,9294.0,0.7447115384615385,33.56666274199961
20,0,0.6955068094608111,12480,9375.0,0.7512019230769231,33.13308899499498
20,1,0.6995230506627987,12480,9376.0,0.7512820512820513,32.827341321999484
20,2,0.6914911299179762,12480,9455.0,0.7576121794871795,33.01161867399787
20,3,0.6986029495031406,12480,9367.0,0.7505608974358975,33.56053627197252
21,0,0.6796896896301172,12480,9443.0,0.7566506410256411,33.28742191799029
21,1,0.6781169828696129,12480,9486.0,0.7600961538461538,32.91708872200252
21,2,0.6707515716552734,12480,9481.0,0.7596955128205128,33.18953411799339
21,3,0.6987003873556088,12480,9407.0,0.7537660256410257,33.671592947990575
22,0,0.6700643872603392,12480,9493.0,0.7606570512820513,33.06397913602814
22,1,0.6652580265815441,12480,9520.0,0.7628205128205128,32.9224357579842
22,2,0.6753433196972578,12480,9495.0,0.7608173076923077,33.06487459198979
22,3,0.6670833923877814,12480,9519.0,0.7627403846153846,33.67136962700897
23,0,0.6653638205467126,12480,9543.0,0.7646634615384615,33.133976113000244
23,1,0.663304498562446,12480,9538.0,0.7642628205128205,32.88455692801108
23,2,0.6520864897813552,12480,9583.0,0.7678685897435897,33.05526532500335
23,3,0.6508702045831924,12480,9629.0,0.7715544871794872,33.63882288600507
24,0,0.6504243248548263,12480,9538.0,0.7642628205128205,33.160150788000465
24,1,0.6459004414387238,12480,9632.0,0.7717948717948718,32.94433545200809
24,2,0.6579500895280105,12480,9537.0,0.7641826923076923,33.102390147985716
24,3,0.6569479450201376,12480,9619.0,0.7707532051282051,33.72029334900799
