epoch_num,rank_num,Loss,Total,Correct,Acc@1,TrainingTime
0,0,1.8362723075426541,12480,4076.0,0.3266025641025641,41.13312016594864
0,1,1.8269249194707626,12480,4157.0,0.3330929487179487,40.25430133998816
0,2,1.8181712450125278,12480,4241.0,0.33982371794871796,41.19044882498929
0,3,1.8300764340620774,12480,4142.0,0.3318910256410256,41.458457026012184
1,0,1.506981033545274,12480,5691.0,0.4560096153846154,40.78948312700231
1,1,1.5151072043638962,12480,5646.0,0.45240384615384616,40.05976762303544
1,2,1.50760760368445,12480,5709.0,0.45745192307692306,40.503130154993414
1,3,1.5153164747433785,12480,5646.0,0.45240384615384616,41.037331360010285
2,0,1.3445757639713776,12480,6486.0,0.5197115384615385,40.61485020798864
2,1,1.335117429953355,12480,6409.0,0.5135416666666667,40.106033577991184
2,2,1.3362081148685554,12480,6555.0,0.5252403846153846,40.628682375005155
2,3,1.3499975485679432,12480,6452.0,0.5169871794871795,41.21264750098635
3,0,1.2485928932825725,12480,6839.0,0.5479967948717949,40.51545638902826
3,1,1.2342002890048882,12480,6907.0,0.5534455128205128,40.11835325602078
3,2,1.2359529055081881,12480,6980.0,0.5592948717948718,40.601658142019005
3,3,1.2371457549241873,12480,6935.0,0.5556891025641025,41.251598098053364
4,0,1.1546547195850274,12480,7294.0,0.5844551282051282,40.707439148980484
4,1,1.1740746143536689,12480,7250.0,0.5809294871794872,40.03743202500846
4,2,1.1348147419782786,12480,7391.0,0.592227564102564,40.51606254899889
4,3,1.160031533241272,12480,7278.0,0.583173076923077,41.08498431398766
5,0,1.0961625527112913,12480,7601.0,0.6090544871794872,40.85515339899575
5,1,1.0896463803755931,12480,7595.0,0.608573717948718,40.18638237102277
5,2,1.0774172263267712,12480,7656.0,0.6134615384615385,40.60857342700183
5,3,1.088167276749244,12480,7602.0,0.6091346153846153,41.31016336400353
6,0,1.0300363274720998,12480,7865.0,0.6302083333333334,40.79401077699731
6,1,1.0343753695487976,12480,7896.0,0.6326923076923077,40.21734149304757
6,2,1.0239822555810978,12480,7959.0,0.6377403846153846,40.485406202991726
6,3,1.0227505583029526,12480,7902.0,0.6331730769230769,41.28262310100763
7,0,0.9789500976220156,12480,8104.0,0.6493589743589744,40.677040831011254
7,1,0.9858617155979841,12480,8117.0,0.650400641025641,40.10518595199392
7,2,0.9739800853606982,12480,8143.0,0.6524839743589743,40.33986702798211
7,3,0.9944639462691087,12480,8054.0,0.6453525641025641,41.18962073201692
8,0,0.9303428790508173,12480,8326.0,0.6671474358974359,40.473464170052466
8,1,0.9238232484230628,12480,8378.0,0.6713141025641025,40.03962101299112
8,2,0.9330851004673885,12480,8296.0,0.6647435897435897,40.42857521901169
8,3,0.9332317960567963,12480,8263.0,0.662099358974359,41.10970696302684
9,0,0.8846538772949806,12480,8541.0,0.684375,40.72469178198662
9,1,0.8712453447855436,12480,8593.0,0.6885416666666667,40.146455838013935
9,2,0.894774205562396,12480,8449.0,0.6770032051282051,40.37828230001469
9,3,0.8892136751077114,12480,8520.0,0.6826923076923077,41.024988332024805
10,0,0.8452483736551725,12480,8644.0,0.6926282051282051,40.65758221898432
10,1,0.85064673607166,12480,8716.0,0.6983974358974359,40.10769001200242
10,2,0.8514583893311329,12480,8678.0,0.6953525641025641,40.352547065998806
10,3,0.8371533856942104,12480,8759.0,0.7018429487179487,41.05254993102062
11,0,0.8110473776474977,12480,8837.0,0.7080929487179487,40.74591246001728
11,1,0.8241205985729511,12480,8831.0,0.7076121794871795,40.04280116702648
11,2,0.7972221681704887,12480,8966.0,0.7184294871794872,40.41836161998799
11,3,0.8088640714303041,12480,8890.0,0.7123397435897436,40.95415590200719
12,0,0.7653713299677922,12480,9112.0,0.7301282051282051,40.77552010101863
12,1,0.7663861581912408,12480,9037.0,0.7241185897435898,40.011599249977735
12,2,0.7660457380307026,12480,9056.0,0.7256410256410256,40.41879701898506
12,3,0.7691703718442183,12480,9063.0,0.7262019230769231,41.15343139799006
13,0,0.7401380829322033,12480,9127.0,0.7313301282051282,40.718970599991735
13,1,0.7435933612860166,12480,9148.0,0.7330128205128205,40.08960054702038
13,2,0.7308171486243223,12480,9223.0,0.7390224358974359,40.37929763298598
13,3,0.7316644141307244,12480,9201.0,0.7372596153846154,40.98434925001129
14,0,0.710124272108078,12480,9291.0,0.7444711538461538,40.767552387980686
14,1,0.7031584754968301,12480,9337.0,0.7481570512820512,40.132808672002284
14,2,0.6921247408940242,12480,9358.0,0.7498397435897436,40.40514312899904
14,3,0.6970592208397695,12480,9407.0,0.7537660256410257,41.1162397060034
15,0,0.6710477456068381,12480,9428.0,0.7554487179487179,40.76094282701888
15,1,0.663841947225424,12480,9516.0,0.7625,40.16137630802041
15,2,0.6558870995656038,12480,9593.0,0.7686698717948718,40.543620768996334
15,3,0.6573499505336468,12480,9535.0,0.7640224358974359,41.11524959800954
16,0,0.617037441333135,12480,9776.0,0.7833333333333333,40.708076848008204
16,1,0.6362283414755112,12480,9641.0,0.7725160256410256,40.20708402299351
16,2,0.6274902892418397,12480,9688.0,0.7762820512820513,40.445519377983146
16,3,0.6302072356908749,12480,9668.0,0.7746794871794872,40.95311077802762
17,0,0.5978559750777025,12480,9822.0,0.7870192307692307,40.645663912997406
17,1,0.6017519648258502,12480,9781.0,0.7837339743589744,40.0733177940092
17,2,0.5983678012322157,12480,9857.0,0.789823717948718,40.61112159397453
17,3,0.6010626777624473,12480,9829.0,0.7875801282051282,41.13178327097194
18,0,0.5630510304218683,12480,9988.0,0.8003205128205129,40.5943297710146
18,1,0.574317885362185,12480,9966.0,0.7985576923076924,40.09425046400793
18,2,0.5769420437323741,12480,9934.0,0.7959935897435897,40.532325976007996
18,3,0.5589439234672449,12480,9971.0,0.7989583333333333,41.09328506299789
19,0,0.5342522851931744,12480,10125.0,0.8112980769230769,40.51342322500204
19,1,0.5502255175358209,12480,10052.0,0.805448717948718,40.16985335303252
19,2,0.548960222189243,12480,9986.0,0.8001602564102565,40.47003507002955
19,3,0.5474571833243737,12480,10062.0,0.80625,40.989052883986005
20,0,0.5226216424734165,12480,10211.0,0.8181891025641026,40.6584732180163
20,1,0.5314007127896333,12480,10108.0,0.8099358974358974,40.097514005025005
20,2,0.5121353066884554,12480,10227.0,0.8194711538461539,40.37270572901616
20,3,0.5170126014030897,12480,10224.0,0.8192307692307692,41.05084532298133
21,0,0.5024245680906834,12480,10261.0,0.8221955128205128,40.486895105997974
21,1,0.5047179028009757,12480,10251.0,0.8213942307692308,39.999659786957636
21,2,0.503368057960119,12480,10270.0,0.8229166666666666,40.46824743400066
21,3,0.5001296606583473,12480,10300.0,0.8253205128205128,41.129592908964696
22,0,0.48617043449328495,12480,10341.0,0.8286057692307692,40.653521424021164
22,1,0.48166367197648075,12480,10350.0,0.8293269230769231,40.02146240297952
22,2,0.4962784035083575,12480,10303.0,0.8255608974358974,40.4073961100039
22,3,0.4958089252312978,12480,10322.0,0.8270833333333333,41.10083490098259
23,0,0.47992665125773504,12480,10355.0,0.8297275641025641,40.536732153024786
23,1,0.48205179572105405,12480,10349.0,0.8292467948717949,39.939507772025536
23,2,0.4876515101163815,12480,10308.0,0.8259615384615384,40.38003943300282
23,3,0.4673915581825452,12480,10420.0,0.8349358974358975,40.89986158602187
24,0,0.4795980758391894,12480,10343.0,0.8287660256410256,40.55810655397363
24,1,0.4677121417644696,12480,10443.0,0.8367788461538461,39.94030105900674
24,2,0.4744863230448503,12480,10371.0,0.8310096153846154,40.48634343001322
24,3,0.4848594574592052,12480,10362.0,0.8302884615384616,41.09067221397345
