,,,BatchLoss,BatchTotal,BatchCorrect,BatchAcc@1,Loss,Total,Correct,Acc@1,BatchTrainingTime,TrainingTime
0,0,84,2.0571794509887695,64,16,0.25,2.0770980947157915,5440,1198.0,0.2202205882352941,0.021523775000019896,2.8044192809998236
0,0,85,2.118710994720459,64,17,0.265625,2.0775819656460786,5504,1215.0,0.2207485465116279,0.019362927000003083,2.8237822079998267
0,0,86,1.953073263168335,64,17,0.265625,2.07615083113484,5568,1232.0,0.22126436781609196,0.022372275000009267,2.846154482999836
0,0,87,1.8370685577392578,64,17,0.265625,2.0734339871189813,5632,1249.0,0.2217684659090909,0.02101841599997556,2.8671728989998115
0,0,88,1.941421627998352,64,16,0.25,2.0719507021850414,5696,1265.0,0.22208567415730338,0.027738895999988245,2.8949117949998
0,0,89,1.8670587539672852,64,21,0.328125,2.069674124982622,5760,1286.0,0.2232638888888889,0.021936526999979833,2.9168483219997796
0,0,90,1.918506145477295,64,21,0.328125,2.0680129383946513,5824,1307.0,0.2244162087912088,0.022496123999985684,2.9393444459997653
0,0,91,1.8435834646224976,64,21,0.328125,2.06557348759278,5888,1328.0,0.22554347826086957,0.025797049999994215,2.9651414959997595
0,0,92,1.9010672569274902,64,22,0.34375,2.063804603392078,5952,1350.0,0.22681451612903225,0.02774717899998791,2.9928886749997474
0,0,93,2.0136196613311768,64,15,0.234375,2.063270721029728,6016,1365.0,0.22689494680851063,0.019498209999994742,3.012386884999742
0,0,94,1.7840025424957275,64,19,0.296875,2.060331055992528,6080,1384.0,0.22763157894736843,0.023684519999989107,3.0360714049997313
0,0,95,1.8881118297576904,64,22,0.34375,2.0585371057192483,6144,1406.0,0.22884114583333334,0.02213749099999518,3.0582088959997265
0,0,96,1.9496227502822876,64,18,0.28125,2.057414277312682,6208,1424.0,0.22938144329896906,0.0188970549999965,3.077105950999723
0,0,97,1.758301019668579,64,22,0.34375,2.0543621012142728,6272,1446.0,0.2305484693877551,0.022333481000003985,3.099439431999727
0,0,98,1.7352478504180908,64,22,0.34375,2.051138724943604,6336,1468.0,0.2316919191919192,0.019651632999995172,3.119091064999722
0,0,99,1.8977086544036865,64,18,0.28125,2.049604424238205,6400,1486.0,0.2321875,0.02036036999999169,3.139451434999714
0,0,100,1.8011401891708374,64,22,0.34375,2.0471443823068447,6464,1508.0,0.2332920792079208,0.021967162999999346,3.161418597999713
0,0,101,2.0783748626708984,64,15,0.234375,2.0474505634868847,6528,1523.0,0.23330269607843138,0.02136092500001041,3.1827795229997236
0,0,102,1.95504629611969,64,17,0.265625,2.0465534346774943,6592,1540.0,0.23361650485436894,0.02091059800000039,3.203690120999724
0,0,103,1.7497618198394775,64,21,0.328125,2.0436996691502056,6656,1561.0,0.2345252403846154,0.02554640899998617,3.22923652999971
0,0,104,1.7295575141906738,64,19,0.296875,2.0407078391029723,6720,1580.0,0.23511904761904762,0.020411166000002368,3.2496476959997125
0,0,105,1.8491803407669067,64,19,0.296875,2.0389009759111225,6784,1599.0,0.23570165094339623,0.02284793000001173,3.272495625999724
0,0,106,1.8193087577819824,64,20,0.3125,2.0368487121902894,6848,1619.0,0.2364193925233645,0.024183848000006947,3.296679473999731
0,0,107,1.8358124494552612,64,26,0.40625,2.0349872653131134,6912,1645.0,0.23799189814814814,0.019802157000015086,3.3164816309997462
0,0,108,1.8912086486816406,64,21,0.328125,2.03366819543576,6976,1666.0,0.23881880733944955,0.021810089000013022,3.3382917199997593
0,0,109,1.937340259552002,64,15,0.234375,2.032792486927726,7040,1681.0,0.23877840909090908,0.02093034799997895,3.359222067999738
0,0,110,1.8928331136703491,64,13,0.203125,2.031531591673155,7104,1694.0,0.2384572072072072,0.018605588000013995,3.377827655999752
0,0,111,1.8869295120239258,64,23,0.359375,2.030240501676287,7168,1717.0,0.23953683035714285,0.025414382999997542,3.4032420389997498
0,0,112,1.8304057121276855,64,24,0.375,2.028472052211255,7232,1741.0,0.24073561946902655,0.02220360999999116,3.425445648999741
0,0,113,1.685922384262085,64,23,0.359375,2.0254672305625783,7296,1764.0,0.24177631578947367,0.022680692000022873,3.448126340999764
0,0,114,1.9110058546066284,64,20,0.3125,2.0244719142499177,7360,1784.0,0.24239130434782608,0.02039266399998496,3.4685190049997487
0,0,115,1.8958220481872559,64,22,0.34375,2.023362863680412,7424,1806.0,0.24326508620689655,0.0227552289999835,3.4912742339997322
0,0,116,1.6312264204025269,64,23,0.359375,2.0200112701481223,7488,1829.0,0.24425747863247863,0.024371989999991683,3.515646223999724
0,0,117,1.803698182106018,64,24,0.375,2.0181781083850536,7552,1853.0,0.2453654661016949,0.020844608000004428,3.5364908319997284
0,0,118,1.9657644033432007,64,14,0.21875,2.017737657082181,7616,1867.0,0.24514180672268907,0.02114133300000276,3.557632164999731
0,0,119,1.793450117111206,64,23,0.359375,2.0158685942490897,7680,1890.0,0.24609375,0.01495059800001286,3.572582762999744
0,0,120,1.8300164937973022,64,18,0.28125,2.0143326264767607,7744,1908.0,0.24638429752066116,0.023460284000009324,3.5960430469997533
0,0,121,1.7646034955978394,64,23,0.359375,2.0122856663875894,7808,1931.0,0.24731045081967212,0.022115743999989945,3.6181587909997432
0,0,122,1.9231623411178589,64,17,0.265625,2.0115610865073474,7872,1948.0,0.24745934959349594,0.026496637999997574,3.644655428999741
0,0,123,1.7070035934448242,64,23,0.359375,2.0091049776923273,7936,1971.0,0.2483618951612903,0.022191472999992357,3.666846901999733
0,0,124,1.7431148290634155,64,24,0.375,2.006977056503296,8000,1995.0,0.249375,0.022550293000023203,3.6893971949997564
0,0,125,1.8153345584869385,64,20,0.3125,2.0054560842968168,8064,2015.0,0.24987599206349206,0.021336353000009467,3.710733547999766
0,0,126,1.9881385564804077,64,19,0.296875,2.0053197258100735,8128,2034.0,0.250246062992126,0.022265520999980026,3.732999068999746
0,0,127,1.983017921447754,64,14,0.21875,2.005145492963493,8192,2048.0,0.25,0.020743223000010858,3.7537422919997567
0,0,128,1.5799051523208618,64,27,0.421875,2.001849056214325,8256,2075.0,0.25133236434108525,0.01945563200001743,3.773197923999774
0,0,129,1.8662734031677246,64,21,0.328125,2.0008061665755053,8320,2096.0,0.2519230769230769,0.02432322100000306,3.797521144999777
0,0,130,1.800243616104126,64,20,0.3125,1.9992751547398457,8384,2116.0,0.2523854961832061,0.02128237300001956,3.818803517999797
0,0,131,1.7213149070739746,64,24,0.375,1.9971693952878316,8448,2140.0,0.2533143939393939,0.022073279000011325,3.840876796999808
0,0,132,1.767600178718567,64,19,0.296875,1.9954433109527243,8512,2159.0,0.2536419172932331,0.021119698000006792,3.861996494999815
0,0,133,1.6648238897323608,64,23,0.359375,1.9929760018391396,8576,2182.0,0.25443097014925375,0.024703097999974943,3.88669959299979
0,0,134,1.9451394081115723,64,23,0.359375,1.992621656700417,8640,2205.0,0.2552083333333333,0.022343346000013753,3.9090429389998036
0,0,135,1.7076215744018555,64,25,0.390625,1.9905260678599863,8704,2230.0,0.2562040441176471,0.018883439000006774,3.9279263779998104
0,0,136,1.6778995990753174,64,25,0.390625,1.9882441228323608,8768,2255.0,0.2571852189781022,0.018325039999979253,3.9462514179997896
0,0,137,1.8535573482513428,64,17,0.265625,1.9872681317122087,8832,2272.0,0.2572463768115942,0.021953461999999035,3.9682048799997887
0,0,138,1.8166218996047974,64,22,0.34375,1.986040460977623,8896,2294.0,0.2578687050359712,0.02571431800001278,3.9939191979998014
0,0,139,1.6934186220169067,64,27,0.421875,1.9839503049850464,8960,2321.0,0.2590401785714286,0.022274235999987013,4.0161934339997885
0,0,140,1.7864435911178589,64,25,0.390625,1.9825495481491089,9024,2346.0,0.2599734042553192,0.023523487000005616,4.039716920999794
0,0,141,1.8363049030303955,64,16,0.25,1.9815196562820756,9088,2362.0,0.2599031690140845,0.021824323000004142,4.061541243999798
0,0,142,1.661793828010559,64,28,0.4375,1.979283811329128,9152,2390.0,0.2611451048951049,0.022505775000013273,4.0840470189998115
0,0,143,1.8491010665893555,64,25,0.390625,1.9783797644906573,9216,2415.0,0.2620442708333333,0.019083491000003505,4.103130509999815
0,0,144,1.8377765417099,64,23,0.359375,1.9774100870921694,9280,2438.0,0.2627155172413793,0.017926547000001847,4.121057056999817
0,0,145,1.9153820276260376,64,22,0.34375,1.9769852373697987,9344,2460.0,0.2632705479452055,0.020283415999983845,4.141340472999801
0,0,146,1.9518252611160278,64,17,0.265625,1.9768140810687527,9408,2477.0,0.2632865646258503,0.023967386000009583,4.16530785899981
0,0,147,1.7022054195404053,64,22,0.34375,1.974958617139507,9472,2499.0,0.2638302364864865,0.019762605000011035,4.185070463999821
0,0,148,1.860777735710144,64,18,0.28125,1.9741923024990415,9536,2517.0,0.2639471476510067,0.02186415500000294,4.206934618999824
