epoch_num,rank_num,Loss,Total,Correct,Acc@1,TrainingTime
0,0,1.827853082999205,12480,4064.0,0.32564102564102565,39.864062380002
0,1,1.8213314313154954,12480,4187.0,0.33549679487179485,40.6179317659944
0,2,1.810919556250939,12480,4282.0,0.34310897435897436,40.69752593999965
0,3,1.814952818552653,12480,4174.0,0.3344551282051282,40.82598457000222
1,0,1.4791704636353713,12480,5749.0,0.46065705128205126,38.81566649299839
1,1,1.479665144895896,12480,5751.0,0.46081730769230766,40.04411492800409
1,2,1.4747173987902127,12480,5829.0,0.4670673076923077,40.419414536999284
1,3,1.4818956063343929,12480,5814.0,0.4658653846153846,39.61015472199779
2,0,1.3249623861068334,12480,6575.0,0.5268429487179487,38.83269747499435
2,1,1.316849882174761,12480,6550.0,0.5248397435897436,40.276734786000816
2,2,1.3211925821426587,12480,6554.0,0.5251602564102564,40.306885874005275
2,3,1.3227231392493615,12480,6523.0,0.522676282051282,39.76995977800016
3,0,1.2217123254751547,12480,7011.0,0.5617788461538461,38.894745429995055
3,1,1.2097693437185042,12480,6979.0,0.5592147435897435,40.01768648999223
3,2,1.2226968578803235,12480,6976.0,0.558974358974359,40.38070910301303
3,3,1.2212896768863384,12480,7020.0,0.5625,39.68734179999592
4,0,1.1483455251424741,12480,7360.0,0.5897435897435898,38.860640647001674
4,1,1.154558326342167,12480,7382.0,0.5915064102564103,39.92266678600299
4,2,1.1156411721156194,12480,7487.0,0.5999198717948718,40.3178859960035
4,3,1.1463611972637666,12480,7370.0,0.5905448717948718,39.81714670200017
5,0,1.0832529618189886,12480,7642.0,0.6123397435897436,38.82734180499847
5,1,1.082340422960428,12480,7638.0,0.6120192307692308,40.01324731799559
5,2,1.0730721800755232,12480,7675.0,0.6149839743589743,40.31506626200462
5,3,1.0782107026149066,12480,7670.0,0.6145833333333334,39.67085458499969
6,0,1.0366341807903388,12480,7890.0,0.6322115384615384,38.90591524199863
6,1,1.036333569502219,12480,7886.0,0.6318910256410256,40.095087008996416
6,2,1.0079052139551212,12480,7986.0,0.6399038461538461,40.44459426100093
6,3,1.0268508076667786,12480,7854.0,0.6293269230769231,39.809657692003384
7,0,0.9631336206044906,12480,8188.0,0.6560897435897436,38.866188784996666
7,1,0.9741088873300797,12480,8208.0,0.6576923076923077,40.060580460988604
7,2,0.9749173592298459,12480,8202.0,0.6572115384615385,40.387927411999044
7,3,0.9811057014343066,12480,8108.0,0.6496794871794872,39.676511779001885
8,0,0.9299050077413902,12480,8373.0,0.6709134615384615,38.84340487600184
8,1,0.9339479397504757,12480,8309.0,0.6657852564102564,40.08675228300308
8,2,0.9319857958035591,12480,8303.0,0.6653044871794872,40.58177256000636
8,3,0.9351533639125335,12480,8289.0,0.6641826923076923,39.897189924990926
9,0,0.8930973768234253,12480,8509.0,0.6818108974358974,38.81835333400795
9,1,0.874813612913474,12480,8600.0,0.6891025641025641,40.13391979399603
9,2,0.8902396920399788,12480,8543.0,0.6845352564102564,40.47116396499496
9,3,0.9017558140632433,12480,8493.0,0.6805288461538461,39.76475405600286
10,0,0.8421222894619673,12480,8718.0,0.6985576923076923,38.79010625400406
10,1,0.8496910046308469,12480,8677.0,0.6952724358974359,40.06114696000441
10,2,0.8523798960905808,12480,8726.0,0.6991987179487179,40.39827624697682
10,3,0.8375511306982774,12480,8782.0,0.7036858974358975,39.61436571600461
11,0,0.8133027293743231,12480,8858.0,0.7097756410256411,38.83558610001273
11,1,0.8158702018933418,12480,8895.0,0.7127403846153846,40.03666541200255
11,2,0.8132609428503574,12480,8878.0,0.7113782051282052,40.344021537994195
11,3,0.8053751655114003,12480,8916.0,0.7144230769230769,39.70445073501469
12,0,0.761493720458104,12480,9115.0,0.7303685897435898,38.87938060198758
12,1,0.7611106867973622,12480,9093.0,0.7286057692307693,40.09220546201141
12,2,0.7648093406970684,12480,9054.0,0.7254807692307692,40.258567448005124
12,3,0.7727543726945535,12480,9035.0,0.7239583333333334,39.71222654900703
13,0,0.7374768837904319,12480,9147.0,0.7329326923076923,38.841612804981196
13,1,0.7417463356103653,12480,9169.0,0.7346955128205128,40.07512775899522
13,2,0.7228939355948032,12480,9340.0,0.7483974358974359,40.51458325900967
13,3,0.7315940283812009,12480,9215.0,0.7383814102564102,39.81758613799866
14,0,0.7065051995790922,12480,9339.0,0.7483173076923076,38.80050976200255
14,1,0.7004926057962271,12480,9431.0,0.7556891025641026,39.97860474300796
14,2,0.6915013533372145,12480,9354.0,0.7495192307692308,40.422354255002574
14,3,0.7010293719096061,12480,9431.0,0.7556891025641026,39.774696881991986
15,0,0.6565410126478244,12480,9601.0,0.7693108974358974,38.73391781301143
15,1,0.6545767131524208,12480,9577.0,0.7673878205128205,39.97110507301477
15,2,0.6566829427694663,12480,9565.0,0.766426282051282,40.30094735298371
15,3,0.6497613804462629,12480,9588.0,0.7682692307692308,39.731884472990714
16,0,0.6142204720240373,12480,9738.0,0.7802884615384615,38.783739296010026
16,1,0.6365292304601424,12480,9683.0,0.7758814102564102,40.043769369000074
16,2,0.6240108515971746,12480,9708.0,0.7778846153846154,40.34936483000092
16,3,0.6269392450650533,12480,9726.0,0.7793269230769231,39.555635323005845
17,0,0.5883678978834397,12480,9924.0,0.7951923076923076,38.80606421500306
17,1,0.5919003376593956,12480,9854.0,0.7895833333333333,39.99747552898043
17,2,0.6013210428066743,12480,9767.0,0.7826121794871795,40.356266932003564
17,3,0.6009322724281213,12480,9855.0,0.7896634615384616,39.56091564300186
18,0,0.561180729438097,12480,10039.0,0.8044070512820513,38.7410344170039
18,1,0.5701626195357397,12480,9999.0,0.8012019230769231,40.070637910019286
18,2,0.5685686704439995,12480,9961.0,0.7981570512820513,40.606965312998
18,3,0.5721088783863263,12480,9923.0,0.7951121794871795,39.86938887297583
19,0,0.5351520008001572,12480,10155.0,0.8137019230769231,38.79290968202076
19,1,0.5430922905604044,12480,10100.0,0.8092948717948718,39.98777781001991
19,2,0.5384081773268871,12480,10131.0,0.8117788461538461,40.40104098700067
19,3,0.531457594419137,12480,10200.0,0.8173076923076923,39.81244088101266
20,0,0.5151265258972462,12480,10205.0,0.8177083333333334,38.76623710500644
20,1,0.5204719956104572,12480,10130.0,0.811698717948718,39.940458743003546
20,2,0.5197236142097376,12480,10199.0,0.8172275641025641,40.37538085500273
20,3,0.5133832005354074,12480,10232.0,0.8198717948717948,39.66186857901084
21,0,0.48536779697124777,12480,10379.0,0.831650641025641,38.76066154997716
21,1,0.501806354140624,12480,10257.0,0.821875,40.07232086397926
21,2,0.49943812894515505,12480,10310.0,0.8261217948717948,40.321705628995915
21,3,0.502211970396531,12480,10310.0,0.8261217948717948,39.67651115399349
22,0,0.48111915802344296,12480,10429.0,0.8356570512820513,38.6924762280014
22,1,0.4830385392292952,12480,10333.0,0.8279647435897436,39.99574590198063
22,2,0.48806008314475036,12480,10354.0,0.829647435897436,40.301424270994175
22,3,0.4941515124761141,12480,10291.0,0.824599358974359,39.674731494007574
23,0,0.4808024187882741,12480,10345.0,0.828926282051282,38.80384199001128
23,1,0.4806947968709163,12480,10390.0,0.8325320512820513,40.05795434299216
23,2,0.4817800625012471,12480,10359.0,0.8300480769230769,40.32571242599988
23,3,0.46872088817449714,12480,10435.0,0.8361378205128205,39.69227345900981
24,0,0.474853869049977,12480,10346.0,0.8290064102564103,38.75964025599751
24,1,0.46460863642203504,12480,10446.0,0.8370192307692308,40.05975487299111
24,2,0.47161192893981935,12480,10478.0,0.8395833333333333,40.191513526015115
24,3,0.46439055968553594,12480,10412.0,0.8342948717948718,39.583426077000695
