,,,BatchLoss,BatchTotal,BatchCorrect,BatchAcc@1,Loss,Total,Correct,Acc@1,BatchTrainingTime,TrainingTime
0,1,0,2.3774306774139404,64,6,0.09375,2.3774306774139404,64,6.0,0.09375,0.8820356659998652,0.8820356659998652
0,1,1,2.4698617458343506,64,9,0.140625,2.4236462116241455,128,15.0,0.1171875,0.17764135700053885,1.059677023000404
0,1,2,2.343637228012085,64,6,0.09375,2.3969765504201255,192,21.0,0.109375,0.17530902499856893,1.234986047998973
0,1,3,2.269590139389038,64,9,0.140625,2.3651299476623535,256,30.0,0.1171875,0.18132587999934913,1.416311927998322
0,1,4,2.238823652267456,64,11,0.171875,2.339868688583374,320,41.0,0.128125,0.1761025010018784,1.5924144290002005
0,1,5,2.1244986057281494,64,9,0.140625,2.30397367477417,384,50.0,0.13020833333333334,0.1766989919997286,1.769113420999929
0,1,6,2.309701919555664,64,10,0.15625,2.3047919954572404,448,60.0,0.13392857142857142,0.17624487099965336,1.9453582919995824
0,1,7,2.264127731323242,64,10,0.15625,2.2997089624404907,512,70.0,0.13671875,0.18335365600069053,2.128711948000273
0,1,8,2.2102484703063965,64,11,0.171875,2.2897689077589245,576,81.0,0.140625,0.18611324900120962,2.3148251970014826
0,1,9,2.31219482421875,64,8,0.125,2.2920114994049072,640,89.0,0.1390625,0.17741847100114683,2.4922436680026294
0,1,10,2.165844440460205,64,15,0.234375,2.280541766773571,704,104.0,0.14772727272727273,0.17558904500037897,2.6678327130030084
0,1,11,2.1779050827026367,64,17,0.265625,2.2719887097676597,768,121.0,0.15755208333333334,0.18161588799921446,2.849448601002223
0,1,12,2.105510950088501,64,10,0.15625,2.259182728253878,832,131.0,0.15745192307692307,0.17630893900059164,3.0257575400028145
0,1,13,2.1064610481262207,64,11,0.171875,2.248274036816188,896,142.0,0.15848214285714285,0.1766787309970823,3.202436270999897
0,1,14,2.143460750579834,64,14,0.21875,2.2412864844004314,960,156.0,0.1625,0.17732905199954985,3.3797653229994467
0,1,15,2.1776599884033203,64,13,0.203125,2.237309828400612,1024,169.0,0.1650390625,0.1805779700007406,3.5603432930001873
0,1,16,2.055955648422241,64,17,0.265625,2.226641935460708,1088,186.0,0.17095588235294118,0.17555543100024806,3.7358987240004353
0,1,17,2.162236452102661,64,14,0.21875,2.2230638530519276,1152,200.0,0.1736111111111111,0.17718217899891897,3.9130809029993543
0,1,18,1.8875000476837158,64,25,0.390625,2.205402600137811,1216,225.0,0.18503289473684212,0.17687785199814243,4.089958754997497
0,1,19,2.020991325378418,64,13,0.203125,2.196182036399841,1280,238.0,0.1859375,0.17704938799943193,4.267008142996929
0,1,20,2.0612475872039795,64,14,0.21875,2.1897565864381336,1344,252.0,0.1875,0.17486806699889712,4.441876209995826
0,1,21,2.203312873840332,64,9,0.140625,2.1903727813200518,1408,261.0,0.18536931818181818,0.18315072099721874,4.6250269309930445
0,1,22,1.98256254196167,64,11,0.171875,2.1813375535218613,1472,272.0,0.18478260869565216,0.18168552099814406,4.806712451991189
0,1,23,1.8208558559417725,64,21,0.328125,2.1663174827893577,1536,293.0,0.19075520833333334,0.17841480700008105,4.98512725899127
0,1,24,2.022650957107544,64,15,0.234375,2.160570821762085,1600,308.0,0.1925,0.18378891099928296,5.168916169990553
0,1,25,2.0904388427734375,64,13,0.203125,2.157873437954829,1664,321.0,0.19290865384615385,0.17777153499991982,5.346687704990472
0,1,26,1.9859704971313477,64,12,0.1875,2.1515066623687744,1728,333.0,0.19270833333333334,0.18318792100035353,5.529875625990826
0,1,27,2.0165796279907227,64,19,0.296875,2.1466878397124156,1792,352.0,0.19642857142857142,0.17747822800083668,5.707353853991663
0,1,28,1.970415472984314,64,16,0.25,2.1406094822390327,1856,368.0,0.19827586206896552,0.17663189799714019,5.883985751988803
0,1,29,2.1175522804260254,64,14,0.21875,2.1398409088452657,1920,382.0,0.19895833333333332,0.18491244799952256,6.068898199988325
0,1,30,1.9020668268203735,64,16,0.25,2.1321707771670435,1984,398.0,0.2006048387096774,0.1845129619978252,6.2534111619861505
0,1,31,1.8878934383392334,64,19,0.296875,2.1245371103286743,2048,417.0,0.20361328125,0.17770208699948853,6.431113248985639
0,1,32,1.8202801942825317,64,20,0.3125,2.1153172037818213,2112,437.0,0.20691287878787878,0.17861888400148018,6.609732132987119
0,1,33,1.9693859815597534,64,14,0.21875,2.1110251090105843,2176,451.0,0.20726102941176472,0.1726388870010851,6.782371019988204
0,1,34,1.8487701416015625,64,16,0.25,2.103532109941755,2240,467.0,0.20848214285714287,0.17951247100063483,6.961883490988839
0,1,35,1.9679977893829346,64,13,0.203125,2.09976726770401,2304,480.0,0.20833333333333334,0.17903083599958336,7.1409143269884225
0,1,36,2.023416757583618,64,18,0.28125,2.097703740403459,2368,498.0,0.21030405405405406,0.18373359399993205,7.324647920988355
0,1,37,1.9461472034454346,64,21,0.328125,2.0937154104835107,2432,519.0,0.21340460526315788,0.17926587100009783,7.503913791988452
0,1,38,1.7282675504684448,64,27,0.421875,2.0843449525344067,2496,546.0,0.21875,0.18325466999885975,7.687168461987312
0,1,39,1.9229826927185059,64,17,0.265625,2.080310896039009,2560,563.0,0.219921875,0.1763228359995992,7.863491297986911
0,1,40,1.8507847785949707,64,20,0.3125,2.074712698052569,2624,583.0,0.22217987804878048,0.17843390299822204,8.041925200985133
0,1,41,1.8767136335372925,64,18,0.28125,2.0699984346117293,2688,601.0,0.22358630952380953,0.19528089400046156,8.237206094985595
0,1,42,1.9694297313690186,64,19,0.296875,2.067659627559573,2752,620.0,0.22529069767441862,0.1864394829972298,8.423645577982825
0,1,43,1.8434096574783325,64,16,0.25,2.062563037330454,2816,636.0,0.22585227272727273,0.18243036800049595,8.60607594598332
0,1,44,1.8815797567367554,64,19,0.296875,2.058541186650594,2880,655.0,0.22743055555555555,0.1831840499980899,8.78925999598141
