epoch_num,rank_num,Loss,Total,Correct,Acc@1,TrainingTime
0,0,1.8176538858658229,12480,4134.0,0.33125,36.36224931700053
0,1,1.8125534668946877,12480,4223.0,0.3383814102564103,35.8823954219406
0,2,1.8013296524683635,12480,4346.0,0.34823717948717947,36.47779580701899
0,3,1.801959571471581,12480,4346.0,0.34823717948717947,36.69530308100002
1,0,1.491244289202568,12480,5729.0,0.45905448717948716,35.587922366037674
1,1,1.4988166699042687,12480,5700.0,0.4567307692307692,35.24870448497313
1,2,1.4991307423664972,12480,5760.0,0.46153846153846156,35.62573641200652
1,3,1.4944230501468365,12480,5760.0,0.46153846153846156,36.30369716099449
2,0,1.34682905123784,12480,6476.0,0.5189102564102565,35.686111621995224
2,1,1.339756302955823,12480,6467.0,0.5181891025641026,35.26913954399788
2,2,1.347928742873363,12480,6478.0,0.5190705128205129,35.61705292204351
2,3,1.3553463908342214,12480,6399.0,0.5127403846153846,36.13873819000219
3,0,1.258906722985781,12480,6850.0,0.5488782051282052,35.77930210302293
3,1,1.2576178978650998,12480,6768.0,0.5423076923076923,35.33755646700229
3,2,1.2500041087468465,12480,6854.0,0.549198717948718,35.668170851022296
3,3,1.2481491146943509,12480,6835.0,0.547676282051282,36.27280708401668
4,0,1.1812141941143917,12480,7158.0,0.5735576923076923,35.614005665996956
4,1,1.1921808050229,12480,7234.0,0.579647435897436,35.22759913198024
4,2,1.1469483439738934,12480,7326.0,0.5870192307692308,35.61911635202341
4,3,1.170921573272118,12480,7263.0,0.5819711538461538,36.2095202479868
5,0,1.1153314504867946,12480,7518.0,0.6024038461538461,35.4718213390006
5,1,1.1122502265832364,12480,7517.0,0.602323717948718,35.26792853099323
5,2,1.1055695802737504,12480,7511.0,0.6018429487179487,35.54243607899116
5,3,1.1225094923606285,12480,7426.0,0.5950320512820513,36.09510864696858
6,0,1.0742092520762712,12480,7654.0,0.6133012820512821,35.39220512599786
6,1,1.072611754368513,12480,7713.0,0.6180288461538461,35.3214755620138
6,2,1.0514329928618211,12480,7800.0,0.625,35.57149980100803
6,3,1.062032936475216,12480,7780.0,0.6233974358974359,36.081850707007106
7,0,1.0129550132995997,12480,7984.0,0.6397435897435897,35.50255223398199
7,1,1.0213211047343718,12480,7989.0,0.6401442307692308,35.26220453399219
7,2,1.0109453525298682,12480,8011.0,0.6419070512820513,35.55201323098299
7,3,1.0312810940620227,12480,7844.0,0.628525641025641,35.993499762971624
8,0,0.9677089758408375,12480,8250.0,0.6610576923076923,35.42157156997564
8,1,0.9791309497295282,12480,8137.0,0.6520032051282051,35.19414618196606
8,2,0.9717677189753606,12480,8199.0,0.6569711538461539,35.525664524986496
8,3,0.9777239472438127,12480,8160.0,0.6538461538461539,36.12894713701462
9,0,0.9351380329865676,12480,8307.0,0.665625,35.56639221898877
9,1,0.9230087625674712,12480,8363.0,0.6701121794871795,35.10967328798142
9,2,0.9389588805345389,12480,8260.0,0.6618589743589743,35.61336287796803
9,3,0.9497565098297902,12480,8291.0,0.6643429487179487,36.127386935022514
10,0,0.8797942326619075,12480,8598.0,0.6889423076923077,35.526967543992214
10,1,0.8980453540117312,12480,8565.0,0.6862980769230769,35.13127082400024
10,2,0.9015295083706195,12480,8504.0,0.6814102564102564,35.337825154965685
10,3,0.8889741429915795,12480,8513.0,0.6821314102564102,35.96654090200536
11,0,0.8600051210476802,12480,8661.0,0.6939903846153846,35.415194943016104
11,1,0.8596967171400022,12480,8680.0,0.6955128205128205,35.22794396194513
11,2,0.843656195127047,12480,8758.0,0.7017628205128205,35.49481201301023
11,3,0.8651936503557058,12480,8663.0,0.6941506410256411,36.167396547985845
12,0,0.8144579985202887,12480,8950.0,0.7171474358974359,35.459325301028
